Nom du lieu;Type de lieu;Ville;D�partement;R�gion;Capacité (personnes);Prix (€);Description;URL Heavento;URL ABC Salles;URL Kactus;URL Carmin.io;Contact/Téléphone;Email;Statut;Dernière mise à jour
Ferme du Parc;Salle de r�ception;Essonne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Domaine de charme niché à Essonne offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/ferme-du-parc/location-de-salle/chatignonville/ile-de-france/france/;https://www.abcsalles.com/lieu/ferme-du-parc;https://www.kactus.com/fr/lieux/ferme-du-parc;https://carmin.io/location/essonne/ferme-du-parc;;;Fermé;27/08/2025
Ferme du Silo;Salle de r�ception;Seine-et-Marne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Domaine de charme niché à Seine-et-Marne offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/ferme-du-silo/location-de-salle/tournan-en-brie/ile-de-france/france/;https://www.abcsalles.com/lieu/ferme-du-silo;https://www.kactus.com/fr/lieux/ferme-du-silo;https://carmin.io/location/seineetmarne/ferme-du-silo;;;Fermé;27/08/2025
Ferme d’Auxonnettes – la Grange;Salle de r�ception;Seine-et-Marne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Domaine de charme niché à Seine-et-Marne offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/ferme-dauxonnettes-la-grange/location-de-salle/saint-fargeau-ponthierry/ile-de-france/france/;https://www.abcsalles.com/lieu/ferme-dauxonnettes-la-grange;https://www.kactus.com/fr/lieux/ferme-dauxonnettes-la-grange;https://carmin.io/location/seineetmarne/ferme-dauxonnettes-la-grange;;;Fermé;27/08/2025
Ferme d’Epaville;Salle de r�ception;Seine-Maritime;;Haute-Normandie;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Seine-Maritime offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/ferme-depaville/location-de-salle/montivilliers/haute-normandie/france/;https://www.abcsalles.com/lieu/ferme-depaville;https://www.kactus.com/fr/lieux/ferme-depaville;https://carmin.io/location/seinemaritime/ferme-depaville;;;Fermé;27/08/2025
Forges R�ceptions SAS;H�tel;Ille-et-Vilaine;;Bretagne;10-250 personnes;Dès 320€ - 1760€;Lieu d'événements original situé à Ille-et-Vilaine proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/forges-receptions-sas/location-de-salle/paimpont/bretagne/france/;https://www.abcsalles.com/lieu/forges-rceptions-sas;https://www.kactus.com/fr/lieux/forges-rceptions-sas;https://carmin.io/location/illeetvilaine/forges-rceptions-sas;;;Actif;27/08/2025
Fort Redoute Marie-Th�r�se;Espace �v�nementiel;Savoie;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Savoie offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/fort-redoute-marie-therese/location-de-salle/avrieux/rhone-alpes/france/;https://www.abcsalles.com/lieu/fort-redoute-mariethrse;https://www.kactus.com/fr/lieux/fort-redoute-mariethrse;https://carmin.io/location/savoie/fort-redoute-mariethrse;;;Actif;27/08/2025
Fort de la Bastille;Espace �v�nementiel;Is�re;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Isère offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/fort-de-la-bastille/location-de-salle/grenoble/rhone-alpes/france/;https://www.abcsalles.com/lieu/fort-de-la-bastille;https://www.kactus.com/fr/lieux/fort-de-la-bastille;https://carmin.io/location/isre/fort-de-la-bastille;;;Actif;27/08/2025
Fort des Rousses;H�tel;Jura;;Franche-Comt�;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Jura proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/fort-des-rousses/location-de-salle/rousses/franche-comte/france/;https://www.abcsalles.com/lieu/fort-des-rousses;https://www.kactus.com/fr/lieux/fort-des-rousses;https://carmin.io/location/jura/fort-des-rousses;;;Actif;27/08/2025
Forteresse de Langoiran;Espace �v�nementiel;Gironde;;Aquitaine;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Gironde offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/forteresse-de-langoiran/category-location-de-chateau/langoiran/aquitaine/france/;https://www.abcsalles.com/lieu/forteresse-de-langoiran;https://www.kactus.com/fr/lieux/forteresse-de-langoiran;https://carmin.io/location/gironde/forteresse-de-langoiran;;;Actif;27/08/2025
Forum de Grenelle;H�tel;Paris;;�le-de-France;20-500 personnes;Dès 640€ - 4000€;Lieu d'événements original situé à Paris proposant des espaces atypiques et créatifs. Configuration flexible accueillant 20-500 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/forum-de-grenelle/location-de-salle/paris-15/ile-de-france/france/;https://www.abcsalles.com/lieu/forum-de-grenelle;https://www.kactus.com/fr/lieux/forum-de-grenelle;https://carmin.io/location/paris/forum-de-grenelle;;;Actif;27/08/2025
Francette Paris;H�tel;Paris �me;Paris;;200-350 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Paris 7ème proposant des espaces atypiques et créatifs. Configuration flexible accueillant 200-350 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;;https://www.abcsalles.com/lieu/francette-paris;https://www.kactus.com/fr/lieux/francette-paris;https://carmin.io/location/paris-7me/francette-paris;;;Actif;27/08/2025
FrenchCaf�;Restaurant;Alpes-Maritimes;;Provence-Alpes-C�te d'Azur;10-250 personnes;Dès 480€ - 2800€;Espace événementiel singulier implanté à Alpes-Maritimes offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/frenchcafe/location-de-salle/nice/provence-alpes-cote-dazur/france/;https://www.abcsalles.com/lieu/frenchcaf;https://www.kactus.com/fr/lieux/frenchcaf;https://carmin.io/location/alpesmaritimes/frenchcaf;;;Actif;27/08/2025
Frenchie To Go;Espace �v�nementiel;Paris;;�le-de-France;20-500 personnes;Dès 640€ - 4000€;Espace événementiel singulier implanté à Paris offrant une approche créative de l'accueil. Capacité d'accueil de 20-500 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/frenchie-to-go/location-de-salle/paris-02/ile-de-france/france/;https://www.abcsalles.com/lieu/frenchie-to-go;https://www.kactus.com/fr/lieux/frenchie-to-go;https://carmin.io/location/paris/frenchie-to-go;;;Actif;27/08/2025
Garden XVIII –  Village;H�tel;Loire;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Loire proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/garden-xviii-1810-village/location-de-salle/la-talaudiere/rhone-alpes/france/;https://www.abcsalles.com/lieu/garden-xviii-1810-village;https://www.kactus.com/fr/lieux/garden-xviii-1810-village;https://carmin.io/location/loire/garden-xviii-1810-village;;;Actif;27/08/2025
Ginko;Espace �v�nementiel;Is�re;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Isère offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/ginko/location-de-salle/saint-sauveur/rhone-alpes/france/;https://www.abcsalles.com/lieu/ginko;https://www.kactus.com/fr/lieux/ginko;https://carmin.io/location/isre/ginko;;;Actif;27/08/2025
Gite La Fontaine;Espace �v�nementiel;Alpes de Haute-Provence;;Provence-Alpes-C�te d'Azur;10-250 personnes;Dès 480€ - 2800€;Espace événementiel singulier implanté à Alpes de Haute-Provence offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/gite-la-fontaine/location-de-salle/simiane-la-rotonde/provence-alpes-cote-dazur/france/;https://www.abcsalles.com/lieu/gite-la-fontaine;https://www.kactus.com/fr/lieux/gite-la-fontaine;https://carmin.io/location/alpes-de-hauteprovence/gite-la-fontaine;;;Actif;27/08/2025
Glodie �v�nements;H�tel;Essonne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Lieu d'événements original situé à Essonne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/glodie-evenements/location-de-salle/viry-chatillon/ile-de-france/france/;https://www.abcsalles.com/lieu/glodie-evnements;https://www.kactus.com/fr/lieux/glodie-evnements;https://carmin.io/location/essonne/glodie-evnements;;;Actif;27/08/2025
